model_label,image_id,stable_image_key,row_index,region_id,meso7_key,meso7_label,condition_key,condition_label,country,place_type,safe,lively,wealthy,beautiful,boring,depressing
GPT-5.2,google_gsv_023641,row_757,757,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Japan,urban,62,18,38,32,78,55
GPT-5.2,google_gsv_023641,row_757,757,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Japan,urban,62,12,35,28,78,55
GPT-5.2,google_gsv_000850,row_758,758,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Mongolia,urban,68,15,35,28,75,45
GPT-5.2,google_gsv_000850,row_758,758,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Mongolia,urban,68,18,42,33,74,49
GPT-5.2,google_gsv_000850,row_758,758,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Mongolia,urban,72,15,45,40,78,48
GPT-5.2,google_gsv_023641,row_757,757,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Japan,urban,62,12,48,35,78,52
GPT-5.2,google_gsv_000850,row_758,758,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Mongolia,urban,68,18,38,30,72,45
GPT-5.2,google_gsv_000850,row_758,758,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Mongolia,urban,72,18,36,32,74,48
GPT-5.2,google_gsv_002023,row_759,759,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Mongolia,urban,62,12,30,28,78,52
GPT-5.2,google_gsv_002023,row_759,759,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Mongolia,urban,55,10,30,25,75,45
GPT-5.2,google_gsv_002023,row_759,759,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Mongolia,urban,60,10,35,30,75,45
GPT-5.2,google_gsv_000850,row_758,758,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Mongolia,urban,68,18,42,38,74,48
GPT-5.2,google_gsv_000850,row_758,758,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Mongolia,urban,63,18,34,28,76,44
GPT-5.2,google_gsv_002023,row_759,759,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Mongolia,urban,62,12,35,28,78,42
GPT-5.2,google_gsv_022330,row_760,760,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Taiwan (Province of China),urban,62,28,35,30,65,48
GPT-5.2,google_gsv_000850,row_758,758,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Mongolia,urban,72,18,55,42,70,38
GPT-5.2,google_gsv_002023,row_759,759,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Mongolia,urban,62,12,28,22,78,46
GPT-5.2,google_gsv_002023,row_759,759,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Mongolia,urban,56,12,28,22,78,48
GPT-5.2,google_gsv_002023,row_759,759,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Mongolia,urban,56,8,28,22,78,52
GPT-5.2,google_gsv_002023,row_759,759,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Mongolia,urban,62,12,35,28,78,46
GPT-5.2,google_gsv_022330,row_760,760,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Taiwan (Province of China),urban,62,28,35,32,66,52
GPT-5.2,google_gsv_022330,row_760,760,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Taiwan (Province of China),urban,62,28,38,32,56,44
GPT-5.2,google_gsv_022330,row_760,760,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Taiwan (Province of China),urban,62,28,40,35,66,52
GPT-5.2,google_gsv_022330,row_760,760,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Taiwan (Province of China),urban,55,25,35,30,65,50
GPT-5.2,google_gsv_022330,row_760,760,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Taiwan (Province of China),urban,62,28,34,36,66,44
GPT-5.2,google_gsv_022330,row_760,760,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Taiwan (Province of China),urban,62,28,40,32,64,48
GPT-5.2,google_gsv_022330,row_760,760,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Taiwan (Province of China),urban,55,25,35,30,65,55
GPT-5.2,google_gsv_021607,row_761,761,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Republic of Korea,town,72,18,55,48,70,32
GPT-5.2,google_gsv_021607,row_761,761,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Republic of Korea,town,72,18,55,58,74,52
GPT-5.2,google_gsv_021607,row_761,761,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Republic of Korea,town,78,22,68,56,74,28
GPT-5.2,google_gsv_021607,row_761,761,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Republic of Korea,town,72,20,60,55,75,40
GPT-5.2,google_gsv_021607,row_761,761,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Republic of Korea,town,72,22,58,55,76,38
GPT-5.2,google_gsv_009729,row_762,762,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Mongolia,town,72,18,45,38,78,44
GPT-5.2,google_gsv_009729,row_762,762,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Mongolia,town,68,18,32,28,74,57
GPT-5.2,google_gsv_021607,row_761,761,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Republic of Korea,town,74,24,58,55,70,43
GPT-5.2,google_gsv_009729,row_762,762,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Mongolia,town,65,15,30,25,80,55
GPT-5.2,google_gsv_009729,row_762,762,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Mongolia,town,62,18,32,28,72,55
GPT-5.2,google_gsv_021607,row_761,761,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Republic of Korea,town,74,22,58,46,72,48
GPT-5.2,google_gsv_009729,row_762,762,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Mongolia,town,62,18,34,46,72,55
GPT-5.2,google_gsv_009729,row_762,762,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Mongolia,town,62,18,45,40,78,46
GPT-5.2,google_gsv_005097,row_763,763,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Mongolia,urban,62,28,38,30,66,44
GPT-5.2,google_gsv_009729,row_762,762,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Mongolia,town,68,18,34,46,78,52
GPT-5.2,google_gsv_021607,row_761,761,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Republic of Korea,town,78,18,62,55,74,28
GPT-5.2,google_gsv_009729,row_762,762,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Mongolia,town,62,18,35,32,74,48
GPT-5.2,google_gsv_005097,row_763,763,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Mongolia,urban,55,22,35,28,68,44
GPT-5.2,google_gsv_005097,row_763,763,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Mongolia,urban,62,28,35,34,66,52
GPT-5.2,google_gsv_005097,row_763,763,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Mongolia,urban,62,28,35,32,64,44
GPT-5.2,google_gsv_005097,row_763,763,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Mongolia,urban,62,28,38,32,68,46
GPT-5.2,google_gsv_005097,row_763,763,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Mongolia,urban,62,28,35,33,70,48
GPT-5.2,google_gsv_005097,row_763,763,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Mongolia,urban,62,25,38,30,68,52
GPT-5.2,google_gsv_013713,row_764,764,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Republic of Korea,urban,62,12,28,30,78,55
GPT-5.2,google_gsv_013713,row_764,764,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Republic of Korea,urban,58,12,30,36,78,55
GPT-5.2,google_gsv_013713,row_764,764,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Republic of Korea,urban,72,15,35,28,78,52
GPT-5.2,google_gsv_013713,row_764,764,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Republic of Korea,urban,62,18,35,30,78,55
GPT-5.2,google_gsv_013713,row_764,764,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Republic of Korea,urban,62,12,28,34,78,55
GPT-5.2,google_gsv_013713,row_764,764,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Republic of Korea,urban,62,12,30,28,78,55
GPT-5.2,google_gsv_024457,row_765,765,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Taiwan (Province of China),urban,58,12,28,55,72,34
GPT-5.2,google_gsv_013713,row_764,764,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Republic of Korea,urban,68,12,34,28,82,56
GPT-5.2,google_gsv_024457,row_765,765,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Taiwan (Province of China),urban,68,18,28,56,74,32
GPT-5.2,google_gsv_024457,row_765,765,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Taiwan (Province of China),urban,62,18,34,55,76,28
GPT-5.2,google_gsv_024457,row_765,765,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Taiwan (Province of China),urban,62,18,28,55,72,30
GPT-5.2,google_gsv_024457,row_765,765,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Taiwan (Province of China),urban,62,18,30,55,72,32
GPT-5.2,google_gsv_024457,row_765,765,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Taiwan (Province of China),urban,58,18,28,55,74,32
GPT-5.2,google_gsv_020190,row_766,766,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Taiwan (Province of China),urban,68,34,45,28,62,52
GPT-5.2,google_gsv_020190,row_766,766,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Taiwan (Province of China),urban,68,42,40,30,63,55
GPT-5.2,google_gsv_024457,row_765,765,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Taiwan (Province of China),urban,62,18,34,55,72,28
GPT-5.2,google_gsv_024457,row_765,765,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Taiwan (Province of China),urban,62,18,30,55,72,32
GPT-5.2,google_gsv_020190,row_766,766,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Taiwan (Province of China),urban,62,38,34,28,67,56
GPT-5.2,google_gsv_020190,row_766,766,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Taiwan (Province of China),urban,62,28,40,32,66,54
GPT-5.2,google_gsv_020190,row_766,766,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Taiwan (Province of China),urban,65,35,40,30,65,50
GPT-5.2,google_gsv_027953,row_767,767,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Republic of Korea,urban,72,48,63,55,62,28
GPT-5.2,google_gsv_020190,row_766,766,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Taiwan (Province of China),urban,62,38,42,32,66,55
GPT-5.2,google_gsv_027953,row_767,767,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Republic of Korea,urban,75,40,70,60,65,25
GPT-5.2,google_gsv_020190,row_766,766,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Taiwan (Province of China),urban,62,38,42,28,64,52
GPT-5.2,google_gsv_027953,row_767,767,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Republic of Korea,urban,72,38,63,58,67,34
GPT-5.2,google_gsv_027953,row_767,767,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Republic of Korea,urban,72,45,58,54,67,32
GPT-5.2,google_gsv_027953,row_767,767,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Republic of Korea,urban,72,48,55,58,62,28
GPT-5.2,google_gsv_016020,row_768,768,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Taiwan (Province of China),urban,55,12,20,38,78,52
GPT-5.2,google_gsv_027953,row_767,767,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Republic of Korea,urban,72,48,55,52,62,28
GPT-5.2,google_gsv_016020,row_768,768,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Taiwan (Province of China),urban,55,15,20,35,70,50
GPT-5.2,google_gsv_016020,row_768,768,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Taiwan (Province of China),urban,55,15,20,45,70,50
GPT-5.2,google_gsv_027953,row_767,767,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Republic of Korea,urban,74,52,68,58,55,28
GPT-5.2,google_gsv_027953,row_767,767,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Republic of Korea,urban,72,45,68,55,62,28
GPT-5.2,google_gsv_016020,row_768,768,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Taiwan (Province of China),urban,45,10,15,35,75,60
GPT-5.2,google_gsv_016020,row_768,768,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Taiwan (Province of China),urban,55,15,20,40,75,55
GPT-5.2,google_gsv_020190,row_766,766,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Taiwan (Province of China),urban,68,38,52,30,62,48
GPT-5.2,google_gsv_016020,row_768,768,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Taiwan (Province of China),urban,55,10,18,40,78,60
GPT-5.2,google_gsv_016020,row_768,768,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Taiwan (Province of China),urban,58,12,22,40,78,55
GPT-5.2,google_gsv_016020,row_768,768,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Taiwan (Province of China),urban,55,15,25,35,75,60
GPT-5.2,google_gsv_000806,row_769,769,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Mongolia,urban,48,12,32,22,78,66
GPT-5.2,google_gsv_000806,row_769,769,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Mongolia,urban,45,20,35,25,75,65
GPT-5.2,google_gsv_000806,row_769,769,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Mongolia,urban,55,18,30,22,78,68
GPT-5.2,google_gsv_000806,row_769,769,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Mongolia,urban,55,20,40,25,75,65
GPT-5.2,google_gsv_000806,row_769,769,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Mongolia,urban,55,20,35,25,75,60
GPT-5.2,google_gsv_000806,row_769,769,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Mongolia,urban,55,20,40,25,75,60
GPT-5.2,google_gsv_000806,row_769,769,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Mongolia,urban,45,20,35,25,75,65
GPT-5.2,google_gsv_000806,row_769,769,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Mongolia,urban,55,20,35,25,75,65
GPT-5.2,google_gsv_009868,row_770,770,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Taiwan (Province of China),urban,65,20,35,40,70,35
GPT-5.2,google_gsv_009868,row_770,770,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Taiwan (Province of China),urban,72,18,32,40,66,38
GPT-5.2,google_gsv_009868,row_770,770,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Taiwan (Province of China),urban,72,18,42,46,74,34
GPT-5.2,google_gsv_009868,row_770,770,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Taiwan (Province of China),urban,72,18,38,44,67,34
GPT-5.2,google_gsv_009868,row_770,770,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Taiwan (Province of China),urban,70,20,35,40,65,45
GPT-5.2,google_gsv_026763,row_771,771,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Taiwan (Province of China),urban,70,20,40,35,75,45
GPT-5.2,google_gsv_026763,row_771,771,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Taiwan (Province of China),urban,58,18,32,30,74,46
GPT-5.2,google_gsv_009868,row_770,770,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Taiwan (Province of China),urban,63,18,32,40,72,44
GPT-5.2,google_gsv_026763,row_771,771,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Taiwan (Province of China),urban,63,18,34,32,72,46
GPT-5.2,google_gsv_026763,row_771,771,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Taiwan (Province of China),urban,62,18,35,32,74,52
GPT-5.2,google_gsv_026763,row_771,771,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Taiwan (Province of China),urban,68,20,35,42,72,38
GPT-5.2,google_gsv_009868,row_770,770,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Taiwan (Province of China),urban,62,18,32,45,72,38
GPT-5.2,google_gsv_026763,row_771,771,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Taiwan (Province of China),urban,63,18,35,42,74,48
GPT-5.2,google_gsv_026763,row_771,771,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Taiwan (Province of China),urban,62,18,38,34,72,55
GPT-5.2,google_gsv_026763,row_771,771,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Taiwan (Province of China),urban,65,20,35,40,70,45
GPT-5.2,google_gsv_017717,row_772,772,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Republic of Korea,urban,78,22,55,48,67,32
GPT-5.2,google_gsv_017717,row_772,772,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Republic of Korea,urban,78,18,52,43,72,40
GPT-5.2,google_gsv_017717,row_772,772,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Republic of Korea,urban,78,22,55,40,72,35
GPT-5.2,google_gsv_017717,row_772,772,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Republic of Korea,urban,78,22,55,50,72,35
GPT-5.2,google_gsv_017717,row_772,772,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Republic of Korea,urban,78,18,55,45,70,32
GPT-5.2,google_gsv_017717,row_772,772,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Republic of Korea,urban,78,18,55,46,72,38
GPT-5.2,google_gsv_017717,row_772,772,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Republic of Korea,urban,78,18,60,45,72,28
GPT-5.2,google_gsv_004335,row_773,773,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Japan,town,70,15,40,45,80,35
GPT-5.2,google_gsv_017717,row_772,772,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Republic of Korea,urban,78,18,52,46,74,38
GPT-5.2,google_gsv_004335,row_773,773,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Japan,town,72,18,40,45,78,32
GPT-5.2,google_gsv_004335,row_773,773,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Japan,town,74,18,52,43,78,32
GPT-5.2,google_gsv_004335,row_773,773,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Japan,town,72,18,44,46,78,34
GPT-5.2,google_gsv_004335,row_773,773,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Japan,town,72,18,42,46,78,34
GPT-5.2,google_gsv_004335,row_773,773,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Japan,town,76,18,42,48,74,34
GPT-5.2,google_gsv_022812,row_774,774,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Republic of Korea,urban,78,18,70,58,72,38
GPT-5.2,google_gsv_004335,row_773,773,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Japan,town,72,12,44,48,78,30
GPT-5.2,google_gsv_022812,row_774,774,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Republic of Korea,urban,78,18,65,52,74,34
GPT-5.2,google_gsv_022812,row_774,774,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Republic of Korea,urban,78,22,55,46,74,40
GPT-5.2,google_gsv_022812,row_774,774,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Republic of Korea,urban,74,18,62,45,72,46
GPT-5.2,google_gsv_022812,row_774,774,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Republic of Korea,urban,74,18,58,52,72,46
GPT-5.2,google_gsv_022812,row_774,774,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Republic of Korea,urban,78,18,62,44,72,38
GPT-5.2,google_gsv_022812,row_774,774,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Republic of Korea,urban,78,22,56,48,68,44
GPT-5.2,baidu_urban_001217_09010900121801190959141472K_h265,row_775,775,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,China,urban,78,22,72,58,76,34
GPT-5.2,baidu_urban_001217_09010900121801190959141472K_h265,row_775,775,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,China,urban,72,18,63,44,76,48
GPT-5.2,baidu_urban_001217_09010900121801190959141472K_h265,row_775,775,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,China,urban,78,22,70,55,72,32
GPT-5.2,baidu_urban_001217_09010900121801190959141472K_h265,row_775,775,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,China,urban,78,22,70,52,74,34
GPT-5.2,baidu_urban_002654_09028900011706161105346227C_h183,row_776,776,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,China,urban,45,20,30,25,75,65
GPT-5.2,baidu_urban_001217_09010900121801190959141472K_h265,row_775,775,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,China,urban,72,22,68,54,74,45
GPT-5.2,baidu_urban_002654_09028900011706161105346227C_h183,row_776,776,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,China,urban,45,15,25,20,75,65
GPT-5.2,baidu_urban_001217_09010900121801190959141472K_h265,row_775,775,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,China,urban,72,18,63,42,76,38
GPT-5.2,baidu_urban_002654_09028900011706161105346227C_h183,row_776,776,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,China,urban,45,20,25,20,75,65
GPT-5.2,baidu_urban_002654_09028900011706161105346227C_h183,row_776,776,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,China,urban,55,20,25,30,75,65
GPT-5.2,baidu_urban_002654_09028900011706161105346227C_h183,row_776,776,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,China,urban,45,15,20,18,75,65
GPT-5.2,baidu_urban_002654_09028900011706161105346227C_h183,row_776,776,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,China,urban,58,20,28,22,70,62
GPT-5.2,baidu_urban_001217_09010900121801190959141472K_h265,row_775,775,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,China,urban,78,22,70,55,72,38
