axis,model,subgroup,dimension,Image,llm_score,n_comp,llm_score_0_10,human_score_0_10
age,Gemini 2.5 Flash,older,depressing,195,1.0,1,10.0,3.932834141167474
age,Gemini 2.5 Flash,older,depressing,220,1.0,1,10.0,5.273606023606025
age,Gemini 2.5 Flash,older,depressing,221,1.0,1,10.0,3.611111111111112
age,Gemini 2.5 Flash,older,depressing,263,0.8333333333333334,3,8.333333333333334,5.878787878787879
age,Gemini 2.5 Flash,older,depressing,275,0.5,1,5.0,2.664230649524768
age,Gemini 2.5 Flash,older,depressing,284,0.0,1,0.0,3.2350427350427355
age,Gemini 2.5 Flash,older,depressing,288,0.0,1,0.0,3.222222222222222
age,Gemini 2.5 Flash,older,depressing,306,0.0,2,0.0,2.6408313908313907
age,Gemini 2.5 Flash,older,depressing,318,0.0,1,0.0,7.054029304029305
age,Gemini 2.5 Flash,older,depressing,330,1.0,1,10.0,5.965099715099717
age,Gemini 2.5 Flash,older,depressing,331,0.25,2,2.5,5.397682791065144
age,Gemini 2.5 Flash,older,depressing,340,0.0,4,0.0,2.84371946136652
age,Gemini 2.5 Flash,older,depressing,344,0.0,1,0.0,4.279727095516569
age,Gemini 2.5 Flash,older,depressing,364,1.0,1,10.0,2.4643874643874644
age,Gemini 2.5 Flash,older,lively,33,1.0,3,10.0,8.215199615199616
age,Gemini 2.5 Flash,older,lively,104,1.0,2,10.0,4.766951566951567
age,Gemini 2.5 Flash,older,lively,122,1.0,1,10.0,4.2006734006734
age,Gemini 2.5 Flash,older,lively,140,0.0,1,0.0,4.290123456790123
age,Gemini 2.5 Flash,older,lively,142,0.0,2,0.0,2.409645909645909
age,Gemini 2.5 Flash,older,lively,153,1.0,1,10.0,5.125060125060125
age,Gemini 2.5 Flash,older,lively,178,1.0,1,10.0,2.9683742183742186
age,Gemini 2.5 Flash,older,lively,190,0.0,5,0.0,1.851851851851852
age,Gemini 2.5 Flash,older,lively,191,0.0,1,0.0,2.8703703703703707
age,Gemini 2.5 Flash,older,lively,204,0.0,1,0.0,3.9272486772486777
age,Gemini 2.5 Flash,older,lively,219,0.0,1,0.0,8.000000000000002
age,Gemini 2.5 Flash,older,lively,294,0.0,1,0.0,1.6666666666666667
age,Gemini 2.5 Flash,older,lively,302,0.75,4,7.5,5.525030525030525
age,Gemini 2.5 Flash,older,lively,304,1.0,1,10.0,5.095165945165946
age,Gemini 2.5 Flash,older,lively,311,1.0,1,10.0,5.638888888888889
age,Gemini 2.5 Flash,older,lively,370,1.0,1,10.0,5.086182336182336
age,Gemini 2.5 Flash,older,lively,398,0.0,2,0.0,4.505241458624917
age,Gemini 2.5 Flash,older,lively,399,1.0,1,10.0,4.710758377425044
age,Gemini 2.5 Flash,older,safe,3,0.0,1,0.0,5.1003086419753085
age,Gemini 2.5 Flash,older,safe,26,1.0,2,10.0,4.246383246383247
age,Gemini 2.5 Flash,older,safe,40,0.5,2,5.0,4.858097195107
age,Gemini 2.5 Flash,older,safe,44,0.0,6,0.0,8.666666666666668
age,Gemini 2.5 Flash,older,safe,45,1.0,1,10.0,4.618298368298368
age,Gemini 2.5 Flash,older,safe,65,1.0,1,10.0,3.0808234974901643
age,Gemini 2.5 Flash,older,safe,112,0.0,1,0.0,4.774114774114774
age,Gemini 2.5 Flash,older,safe,114,1.0,1,10.0,4.7996332371332375
age,Gemini 2.5 Flash,older,safe,136,0.0,1,0.0,1.9823232323232325
age,Gemini 2.5 Flash,older,safe,141,1.0,1,10.0,4.129208754208754
age,Gemini 2.5 Flash,older,safe,188,0.0,1,0.0,0.8749999999999999
age,Gemini 2.5 Flash,older,safe,199,1.0,1,10.0,2.7891737891737893
age,Gemini 2.5 Flash,older,safe,220,1.0,2,10.0,5.108776844070961
age,Gemini 2.5 Flash,older,safe,223,0.0,1,0.0,5.668207282913166
age,Gemini 2.5 Flash,older,safe,229,0.0,1,0.0,3.015785801500088
age,Gemini 2.5 Flash,older,safe,238,1.0,1,10.0,4.074074074074074
age,Gemini 2.5 Flash,older,safe,299,0.0,1,0.0,2.3703703703703707
age,Gemini 2.5 Flash,older,safe,306,1.0,1,10.0,6.194190069190069
age,Gemini 2.5 Flash,older,safe,332,0.5,2,5.0,6.716524216524217
age,Gemini 2.5 Flash,older,safe,341,1.0,1,10.0,3.4455285455285454
age,Gemini 2.5 Flash,older,safe,355,1.0,1,10.0,4.791666666666667
age,Gemini 2.5 Flash,older,wealthy,6,0.5,2,5.0,5.381313131313132
age,Gemini 2.5 Flash,older,wealthy,26,1.0,2,10.0,5.934483408748115
age,Gemini 2.5 Flash,older,wealthy,120,0.0,2,0.0,4.416870166870168
age,Gemini 2.5 Flash,older,wealthy,128,0.0,1,0.0,1.1111111111111114
age,Gemini 2.5 Flash,older,wealthy,132,0.0,1,0.0,2.111111111111111
age,Gemini 2.5 Flash,older,wealthy,147,0.0,1,0.0,4.937710437710438
age,Gemini 2.5 Flash,older,wealthy,164,0.3,5,3.0,6.111111111111111
age,Gemini 2.5 Flash,older,wealthy,172,0.0,1,0.0,6.388888888888889
age,Gemini 2.5 Flash,older,wealthy,261,1.0,1,10.0,3.847362514029181
age,Gemini 2.5 Flash,older,wealthy,301,1.0,1,10.0,5.181818181818183
age,Gemini 2.5 Flash,older,wealthy,337,1.0,1,10.0,8.109217171717171
age,Gemini 2.5 Flash,older,wealthy,339,1.0,1,10.0,4.861697035716643
age,Gemini 2.5 Flash,older,wealthy,340,1.0,1,10.0,4.296296296296297
age,Gemini 2.5 Flash,older,wealthy,343,0.5,1,5.0,4.358211233211233
age,Gemini 2.5 Flash,older,wealthy,383,0.3333333333333333,3,3.333333333333333,7.790642806267806
age,Gemini 2.5 Flash,older,wealthy,384,0.25,2,2.5,4.54522792022792
age,Gemini 2.5 Flash,older,wealthy,387,0.5,1,5.0,6.959876543209877
age,Gemini 2.5 Flash,older,wealthy,388,1.0,1,10.0,4.971765271765273
age,Gemini 2.5 Flash,older,wealthy,392,1.0,1,10.0,5.512037037037038
age,Gemini 2.5 Flash,older,wealthy,393,1.0,1,10.0,6.958473625140291
age,Gemini 2.5 Flash,young,beautiful,26,1.0,1,10.0,7.880952380952381
age,Gemini 2.5 Flash,young,beautiful,32,0.0,2,0.0,1.9444444444444449
age,Gemini 2.5 Flash,young,beautiful,44,0.0,1,0.0,1.9444444444444449
age,Gemini 2.5 Flash,young,beautiful,47,1.0,1,10.0,6.011904761904762
age,Gemini 2.5 Flash,young,beautiful,79,0.0,1,0.0,4.898148148148149
age,Gemini 2.5 Flash,young,beautiful,125,0.0,1,0.0,1.8125
age,Gemini 2.5 Flash,young,beautiful,133,0.5,2,5.0,2.6388888888888893
age,Gemini 2.5 Flash,young,beautiful,156,0.0,1,0.0,3.555555555555556
age,Gemini 2.5 Flash,young,beautiful,178,0.0,1,0.0,6.25
age,Gemini 2.5 Flash,young,beautiful,181,0.0,1,0.0,3.5000000000000004
age,Gemini 2.5 Flash,young,beautiful,222,0.0,2,0.0,3.916666666666667
age,Gemini 2.5 Flash,young,beautiful,257,1.0,1,10.0,5.896825396825397
age,Gemini 2.5 Flash,young,beautiful,270,1.0,2,10.0,6.851851851851851
age,Gemini 2.5 Flash,young,beautiful,273,0.5,1,5.0,2.708333333333333
age,Gemini 2.5 Flash,young,beautiful,291,1.0,1,10.0,4.166666666666667
age,Gemini 2.5 Flash,young,beautiful,294,0.3333333333333333,3,3.333333333333333,2.579365079365079
age,Gemini 2.5 Flash,young,beautiful,303,0.5,1,5.0,8.065476190476192
age,Gemini 2.5 Flash,young,beautiful,320,1.0,2,10.0,7.037037037037036
age,Gemini 2.5 Flash,young,beautiful,321,1.0,1,10.0,8.077777777777778
age,Gemini 2.5 Flash,young,beautiful,343,1.0,1,10.0,7.333333333333334
age,Gemini 2.5 Flash,young,beautiful,345,1.0,1,10.0,9.166666666666668
age,Gemini 2.5 Flash,young,beautiful,353,0.0,1,0.0,4.047619047619048
age,Gemini 2.5 Flash,young,beautiful,368,1.0,1,10.0,8.333333333333334
age,Gemini 2.5 Flash,young,boring,1,1.0,2,10.0,1.4696969696969695
age,Gemini 2.5 Flash,young,boring,2,1.0,1,10.0,1.6666666666666667
age,Gemini 2.5 Flash,young,boring,32,1.0,1,10.0,5.833333333333334
age,Gemini 2.5 Flash,young,boring,50,1.0,1,10.0,3.611111111111112
age,Gemini 2.5 Flash,young,boring,51,0.0,1,0.0,8.73611111111111
age,Gemini 2.5 Flash,young,boring,60,1.0,3,10.0,1.523809523809524
age,Gemini 2.5 Flash,young,boring,61,0.0,1,0.0,8.670634920634921
age,Gemini 2.5 Flash,young,boring,115,0.0,1,0.0,6.703703703703704
age,Gemini 2.5 Flash,young,boring,138,0.7857142857142857,7,7.857142857142857,1.5327380952380951
age,Gemini 2.5 Flash,young,boring,141,0.5,1,5.0,8.465608465608465
age,Gemini 2.5 Flash,young,boring,201,0.0,2,0.0,7.481481481481482
age,Gemini 2.5 Flash,young,boring,241,0.0,1,0.0,5.666666666666667
age,Gemini 2.5 Flash,young,boring,253,0.0,1,0.0,5.886243386243386
age,Gemini 2.5 Flash,young,boring,304,0.0,1,0.0,7.222222222222222
age,Gemini 2.5 Flash,young,boring,307,0.0,1,0.0,6.018518518518519
age,Gemini 2.5 Flash,young,boring,316,0.0,2,0.0,6.111111111111112
age,Gemini 2.5 Flash,young,boring,318,0.0,1,0.0,7.797619047619048
age,Gemini 2.5 Flash,young,boring,372,0.0,1,0.0,4.166666666666667
age,Gemini 2.5 Flash,young,boring,396,1.0,1,10.0,8.363095238095237
age,Gemini 2.5 Flash,young,depressing,16,1.0,2,10.0,3.4166666666666665
age,Gemini 2.5 Flash,young,depressing,23,1.0,1,10.0,1.6666666666666667
age,Gemini 2.5 Flash,young,depressing,45,1.0,1,10.0,2.2222222222222228
age,Gemini 2.5 Flash,young,depressing,57,0.0,1,0.0,6.458333333333334
age,Gemini 2.5 Flash,young,depressing,105,0.5,1,5.0,8.229166666666668
age,Gemini 2.5 Flash,young,depressing,110,0.0,1,0.0,7.398809523809525
age,Gemini 2.5 Flash,young,depressing,137,1.0,1,10.0,5.555555555555555
age,Gemini 2.5 Flash,young,depressing,152,0.0,1,0.0,6.20899470899471
age,Gemini 2.5 Flash,young,depressing,195,1.0,1,10.0,7.416666666666667
age,Gemini 2.5 Flash,young,depressing,220,1.0,1,10.0,3.3968253968253967
age,Gemini 2.5 Flash,young,depressing,221,1.0,1,10.0,1.904761904761905
age,Gemini 2.5 Flash,young,depressing,263,0.5,3,5.0,0.6666666666666665
age,Gemini 2.5 Flash,young,depressing,275,0.5,1,5.0,4.861111111111112
age,Gemini 2.5 Flash,young,depressing,284,0.0,1,0.0,5.438271604938272
age,Gemini 2.5 Flash,young,depressing,288,0.5,1,5.0,5.875661375661376
age,Gemini 2.5 Flash,young,depressing,306,0.25,2,2.5,6.597222222222222
age,Gemini 2.5 Flash,young,depressing,318,0.0,1,0.0,1.6666666666666667
age,Gemini 2.5 Flash,young,depressing,330,1.0,1,10.0,2.633928571428572
age,Gemini 2.5 Flash,young,depressing,331,0.5,2,5.0,1.777777777777778
age,Gemini 2.5 Flash,young,depressing,340,0.0,4,0.0,8.333333333333334
age,Gemini 2.5 Flash,young,depressing,344,0.5,1,5.0,2.195767195767196
age,Gemini 2.5 Flash,young,depressing,364,1.0,1,10.0,4.55952380952381
age,Gemini 2.5 Flash,young,lively,33,1.0,3,10.0,4.335097001763669
age,Gemini 2.5 Flash,young,lively,104,1.0,2,10.0,1.5740740740740744
age,Gemini 2.5 Flash,young,lively,122,1.0,1,10.0,1.851851851851852
age,Gemini 2.5 Flash,young,lively,140,0.0,1,0.0,6.666666666666667
age,Gemini 2.5 Flash,young,lively,142,0.0,2,0.0,5.555555555555555
age,Gemini 2.5 Flash,young,lively,153,1.0,1,10.0,7.5
age,Gemini 2.5 Flash,young,lively,178,1.0,1,10.0,1.0000000000000002
age,Gemini 2.5 Flash,young,lively,190,0.0,5,0.0,6.25
age,Gemini 2.5 Flash,young,lively,191,0.0,1,0.0,5.777777777777779
age,Gemini 2.5 Flash,young,lively,204,0.0,1,0.0,7.01388888888889
age,Gemini 2.5 Flash,young,lively,219,0.0,1,0.0,4.000000000000001
age,Gemini 2.5 Flash,young,lively,294,0.0,1,0.0,4.285714285714286
age,Gemini 2.5 Flash,young,lively,302,1.0,4,10.0,1.25
age,Gemini 2.5 Flash,young,lively,304,1.0,1,10.0,1.6666666666666667
age,Gemini 2.5 Flash,young,lively,311,1.0,1,10.0,2.2222222222222228
age,Gemini 2.5 Flash,young,lively,370,1.0,1,10.0,2.5
age,Gemini 2.5 Flash,young,lively,398,0.0,2,0.0,8.492063492063492
age,Gemini 2.5 Flash,young,lively,399,0.0,1,0.0,8.333333333333334
age,Gemini 2.5 Flash,young,safe,3,0.0,1,0.0,2.6388888888888893
age,Gemini 2.5 Flash,young,safe,26,1.0,2,10.0,7.097222222222221
age,Gemini 2.5 Flash,young,safe,40,1.0,2,10.0,1.3888888888888893
age,Gemini 2.5 Flash,young,safe,44,0.0,6,0.0,2.8571428571428577
age,Gemini 2.5 Flash,young,safe,45,1.0,1,10.0,5.803571428571429
age,Gemini 2.5 Flash,young,safe,65,1.0,1,10.0,4.416666666666668
age,Gemini 2.5 Flash,young,safe,112,0.0,1,0.0,7.361111111111111
age,Gemini 2.5 Flash,young,safe,114,1.0,1,10.0,6.097222222222222
age,Gemini 2.5 Flash,young,safe,136,0.0,1,0.0,5.595238095238096
age,Gemini 2.5 Flash,young,safe,141,1.0,1,10.0,5.482168294668295
age,Gemini 2.5 Flash,young,safe,188,0.0,1,0.0,3.9444444444444446
age,Gemini 2.5 Flash,young,safe,199,1.0,1,10.0,4.792768959435626
age,Gemini 2.5 Flash,young,safe,220,1.0,2,10.0,1.5223665223665228
age,Gemini 2.5 Flash,young,safe,223,0.0,1,0.0,1.6666666666666667
age,Gemini 2.5 Flash,young,safe,229,0.0,1,0.0,6.142857142857142
age,Gemini 2.5 Flash,young,safe,238,0.0,1,0.0,8.25925925925926
age,Gemini 2.5 Flash,young,safe,299,0.0,1,0.0,6.272727272727273
age,Gemini 2.5 Flash,young,safe,306,1.0,1,10.0,1.6666666666666667
age,Gemini 2.5 Flash,young,safe,332,0.5,2,5.0,2.1785714285714293
age,Gemini 2.5 Flash,young,safe,341,1.0,1,10.0,8.30952380952381
age,Gemini 2.5 Flash,young,safe,355,1.0,1,10.0,8.465608465608465
age,Gemini 2.5 Flash,young,wealthy,6,0.5,2,5.0,1.4004629629629628
age,Gemini 2.5 Flash,young,wealthy,26,1.0,2,10.0,3.009259259259259
age,Gemini 2.5 Flash,young,wealthy,120,0.0,2,0.0,9.000000000000002
age,Gemini 2.5 Flash,young,wealthy,128,0.0,1,0.0,5.009920634920635
age,Gemini 2.5 Flash,young,wealthy,132,0.0,1,0.0,4.833333333333333
age,Gemini 2.5 Flash,young,wealthy,147,0.0,1,0.0,7.305555555555555
age,Gemini 2.5 Flash,young,wealthy,164,0.2,5,2.0,1.3333333333333337
age,Gemini 2.5 Flash,young,wealthy,172,0.0,1,0.0,3.055555555555556
age,Gemini 2.5 Flash,young,wealthy,261,1.0,1,10.0,6.9753086419753085
age,Gemini 2.5 Flash,young,wealthy,301,1.0,1,10.0,7.888888888888889
age,Gemini 2.5 Flash,young,wealthy,337,1.0,1,10.0,5.527777777777778
age,Gemini 2.5 Flash,young,wealthy,339,1.0,1,10.0,6.547619047619048
age,Gemini 2.5 Flash,young,wealthy,340,1.0,1,10.0,8.5
age,Gemini 2.5 Flash,young,wealthy,343,1.0,1,10.0,6.059523809523809
age,Gemini 2.5 Flash,young,wealthy,383,0.3333333333333333,3,3.333333333333333,2.7777777777777777
age,Gemini 2.5 Flash,young,wealthy,384,0.0,2,0.0,8.38888888888889
age,Gemini 2.5 Flash,young,wealthy,387,1.0,1,10.0,4.194444444444445
age,Gemini 2.5 Flash,young,wealthy,388,1.0,1,10.0,8.166666666666668
age,Gemini 2.5 Flash,young,wealthy,392,1.0,1,10.0,8.333333333333334
age,Gemini 2.5 Flash,young,wealthy,393,1.0,1,10.0,8.670634920634921
age,GPT-5.2,older,beautiful,26,1.0,1,10.0,4.278578211911546
age,GPT-5.2,older,beautiful,32,0.0,2,0.0,5.395622895622896
age,GPT-5.2,older,beautiful,44,0.0,1,0.0,5.743920431420432
age,GPT-5.2,older,beautiful,47,1.0,1,10.0,3.961840628507296
age,GPT-5.2,older,beautiful,79,0.0,1,0.0,2.777777777777778
age,GPT-5.2,older,beautiful,125,0.0,1,0.0,4.058572146807442
age,GPT-5.2,older,beautiful,133,1.0,2,10.0,6.388888888888889
age,GPT-5.2,older,beautiful,156,0.0,1,0.0,6.832010582010583
age,GPT-5.2,older,beautiful,178,0.0,1,0.0,3.179228179228179
age,GPT-5.2,older,beautiful,181,1.0,1,10.0,7.93835793835794
age,GPT-5.2,older,beautiful,222,0.5,2,5.0,9.04761904761905
age,GPT-5.2,older,beautiful,257,0.0,1,0.0,3.635040885040885
age,GPT-5.2,older,beautiful,270,1.0,2,10.0,3.626984126984128
age,GPT-5.2,older,beautiful,273,1.0,1,10.0,5.833333333333334
age,GPT-5.2,older,beautiful,291,0.0,1,0.0,2.63014763014763
age,GPT-5.2,older,beautiful,294,0.6666666666666666,3,6.666666666666666,7.198773448773448
age,GPT-5.2,older,beautiful,303,0.0,1,0.0,3.7777777777777777
age,GPT-5.2,older,beautiful,320,0.0,2,0.0,4.161435786435787
age,GPT-5.2,older,beautiful,321,1.0,1,10.0,5.560217560217561
age,GPT-5.2,older,beautiful,343,1.0,1,10.0,2.883597883597884
age,GPT-5.2,older,beautiful,345,1.0,1,10.0,5.5701754385964914
age,GPT-5.2,older,beautiful,353,0.0,1,0.0,7.568376068376068
age,GPT-5.2,older,beautiful,368,1.0,1,10.0,4.772346866096867
age,GPT-5.2,older,boring,1,1.0,2,10.0,5.914983164983165
age,GPT-5.2,older,boring,2,1.0,1,10.0,6.141387298250044
age,GPT-5.2,older,boring,32,1.0,1,10.0,4.31960631960632
age,GPT-5.2,older,boring,50,1.0,1,10.0,7.617826617826617
age,GPT-5.2,older,boring,51,0.0,1,0.0,4.957070707070708
age,GPT-5.2,older,boring,60,1.0,3,10.0,6.996794871794871
age,GPT-5.2,older,boring,61,0.0,1,0.0,6.131354026090868
age,GPT-5.2,older,boring,115,0.0,1,0.0,1.869047619047619
age,GPT-5.2,older,boring,138,0.8571428571428571,7,8.571428571428571,7.542929292929292
age,GPT-5.2,older,boring,141,0.0,1,0.0,4.879336574254015
age,GPT-5.2,older,boring,201,0.0,2,0.0,4.015752765752766
age,GPT-5.2,older,boring,241,0.0,1,0.0,4.199346405228758
age,GPT-5.2,older,boring,253,0.0,1,0.0,4.468434343434343
age,GPT-5.2,older,boring,304,0.0,1,0.0,3.9629629629629632
age,GPT-5.2,older,boring,307,0.0,1,0.0,4.450757575757576
age,GPT-5.2,older,boring,316,0.0,2,0.0,3.838383838383839
age,GPT-5.2,older,boring,318,0.0,1,0.0,4.9645959523410506
age,GPT-5.2,older,boring,372,1.0,1,10.0,6.3779507529507535
age,GPT-5.2,older,boring,396,0.0,1,0.0,3.085685284214696
age,GPT-5.2,older,depressing,16,1.0,2,10.0,7.952991452991455
age,GPT-5.2,older,depressing,23,1.0,1,10.0,4.5998778998779
age,GPT-5.2,older,depressing,45,1.0,1,10.0,3.611992945326279
age,GPT-5.2,older,depressing,57,1.0,1,10.0,3.239495798319328
age,GPT-5.2,older,depressing,105,1.0,1,10.0,3.525641025641026
age,GPT-5.2,older,depressing,110,1.0,1,10.0,3.710838544171878
age,GPT-5.2,older,depressing,137,1.0,1,10.0,6.988742466683643
age,GPT-5.2,older,depressing,152,0.0,1,0.0,3.465608465608466
age,GPT-5.2,older,depressing,195,1.0,1,10.0,3.932834141167474
age,GPT-5.2,older,depressing,220,1.0,1,10.0,5.273606023606025
age,GPT-5.2,older,depressing,221,1.0,1,10.0,3.611111111111112
age,GPT-5.2,older,depressing,263,0.6666666666666666,3,6.666666666666666,5.878787878787879
age,GPT-5.2,older,depressing,275,0.0,1,0.0,2.664230649524768
age,GPT-5.2,older,depressing,284,0.0,1,0.0,3.2350427350427355
age,GPT-5.2,older,depressing,288,1.0,1,10.0,3.222222222222222
age,GPT-5.2,older,depressing,306,0.0,2,0.0,2.6408313908313907
age,GPT-5.2,older,depressing,318,1.0,1,10.0,7.054029304029305
age,GPT-5.2,older,depressing,330,0.0,1,0.0,5.965099715099717
age,GPT-5.2,older,depressing,331,0.0,2,0.0,5.397682791065144
age,GPT-5.2,older,depressing,340,0.0,4,0.0,2.84371946136652
age,GPT-5.2,older,depressing,344,0.0,1,0.0,4.279727095516569
age,GPT-5.2,older,depressing,364,0.0,1,0.0,2.4643874643874644
age,GPT-5.2,older,lively,33,1.0,3,10.0,8.215199615199616
age,GPT-5.2,older,lively,104,1.0,2,10.0,4.766951566951567
age,GPT-5.2,older,lively,122,1.0,1,10.0,4.2006734006734
age,GPT-5.2,older,lively,140,0.0,1,0.0,4.290123456790123
age,GPT-5.2,older,lively,142,0.0,2,0.0,2.409645909645909
age,GPT-5.2,older,lively,153,1.0,1,10.0,5.125060125060125
age,GPT-5.2,older,lively,178,1.0,1,10.0,2.9683742183742186
age,GPT-5.2,older,lively,190,0.0,5,0.0,1.851851851851852
age,GPT-5.2,older,lively,191,0.0,1,0.0,2.8703703703703707
age,GPT-5.2,older,lively,204,0.0,1,0.0,3.9272486772486777
age,GPT-5.2,older,lively,219,0.0,1,0.0,8.000000000000002
age,GPT-5.2,older,lively,294,0.0,1,0.0,1.6666666666666667
age,GPT-5.2,older,lively,302,0.75,4,7.5,5.525030525030525
age,GPT-5.2,older,lively,304,1.0,1,10.0,5.095165945165946
age,GPT-5.2,older,lively,311,1.0,1,10.0,5.638888888888889
age,GPT-5.2,older,lively,370,1.0,1,10.0,5.086182336182336
age,GPT-5.2,older,lively,398,0.0,2,0.0,4.505241458624917
age,GPT-5.2,older,lively,399,1.0,1,10.0,4.710758377425044
age,GPT-5.2,older,safe,3,0.0,1,0.0,5.1003086419753085
age,GPT-5.2,older,safe,26,0.0,2,0.0,4.246383246383247
age,GPT-5.2,older,safe,40,1.0,2,10.0,4.858097195107
age,GPT-5.2,older,safe,44,0.0,6,0.0,8.666666666666668
age,GPT-5.2,older,safe,45,1.0,1,10.0,4.618298368298368
age,GPT-5.2,older,safe,65,1.0,1,10.0,3.0808234974901643
age,GPT-5.2,older,safe,112,1.0,1,10.0,4.774114774114774
age,GPT-5.2,older,safe,114,1.0,1,10.0,4.7996332371332375
age,GPT-5.2,older,safe,136,0.0,1,0.0,1.9823232323232325
age,GPT-5.2,older,safe,141,1.0,1,10.0,4.129208754208754
age,GPT-5.2,older,safe,188,0.0,1,0.0,0.8749999999999999
age,GPT-5.2,older,safe,199,1.0,1,10.0,2.7891737891737893
age,GPT-5.2,older,safe,220,1.0,2,10.0,5.108776844070961
age,GPT-5.2,older,safe,223,1.0,1,10.0,5.668207282913166
age,GPT-5.2,older,safe,229,0.0,1,0.0,3.015785801500088
age,GPT-5.2,older,safe,238,0.0,1,0.0,4.074074074074074
age,GPT-5.2,older,safe,299,0.0,1,0.0,2.3703703703703707
age,GPT-5.2,older,safe,306,0.0,1,0.0,6.194190069190069
age,GPT-5.2,older,safe,332,1.0,2,10.0,6.716524216524217
age,GPT-5.2,older,safe,341,1.0,1,10.0,3.4455285455285454
age,GPT-5.2,older,safe,355,1.0,1,10.0,4.791666666666667
age,GPT-5.2,older,wealthy,6,0.5,2,5.0,5.381313131313132
age,GPT-5.2,older,wealthy,26,0.5,2,5.0,5.934483408748115
age,GPT-5.2,older,wealthy,120,0.0,2,0.0,4.416870166870168
age,GPT-5.2,older,wealthy,128,0.0,1,0.0,1.1111111111111114
age,GPT-5.2,older,wealthy,132,0.0,1,0.0,2.111111111111111
age,GPT-5.2,older,wealthy,147,1.0,1,10.0,4.937710437710438
age,GPT-5.2,older,wealthy,164,0.0,5,0.0,6.111111111111111
age,GPT-5.2,older,wealthy,172,0.0,1,0.0,6.388888888888889
age,GPT-5.2,older,wealthy,261,1.0,1,10.0,3.847362514029181
age,GPT-5.2,older,wealthy,301,1.0,1,10.0,5.181818181818183
age,GPT-5.2,older,wealthy,337,1.0,1,10.0,8.109217171717171
age,GPT-5.2,older,wealthy,339,1.0,1,10.0,4.861697035716643
age,GPT-5.2,older,wealthy,340,1.0,1,10.0,4.296296296296297
age,GPT-5.2,older,wealthy,343,1.0,1,10.0,4.358211233211233
age,GPT-5.2,older,wealthy,383,0.3333333333333333,3,3.333333333333333,7.790642806267806
age,GPT-5.2,older,wealthy,384,1.0,2,10.0,4.54522792022792
age,GPT-5.2,older,wealthy,387,0.0,1,0.0,6.959876543209877
age,GPT-5.2,older,wealthy,388,1.0,1,10.0,4.971765271765273
age,GPT-5.2,older,wealthy,392,1.0,1,10.0,5.512037037037038
age,GPT-5.2,older,wealthy,393,1.0,1,10.0,6.958473625140291
age,GPT-5.2,young,beautiful,26,1.0,1,10.0,7.880952380952381
age,GPT-5.2,young,beautiful,32,0.0,2,0.0,1.9444444444444449
age,GPT-5.2,young,beautiful,44,0.0,1,0.0,1.9444444444444449
age,GPT-5.2,young,beautiful,47,1.0,1,10.0,6.011904761904762
age,GPT-5.2,young,beautiful,79,0.0,1,0.0,4.898148148148149
age,GPT-5.2,young,beautiful,125,0.0,1,0.0,1.8125
age,GPT-5.2,young,beautiful,133,1.0,2,10.0,2.6388888888888893
age,GPT-5.2,young,beautiful,156,0.0,1,0.0,3.555555555555556
age,GPT-5.2,young,beautiful,178,0.0,1,0.0,6.25
age,GPT-5.2,young,beautiful,181,1.0,1,10.0,3.5000000000000004
age,GPT-5.2,young,beautiful,222,0.5,2,5.0,3.916666666666667
age,GPT-5.2,young,beautiful,257,0.0,1,0.0,5.896825396825397
age,GPT-5.2,young,beautiful,270,1.0,2,10.0,6.851851851851851
age,GPT-5.2,young,beautiful,273,1.0,1,10.0,2.708333333333333
age,GPT-5.2,young,beautiful,291,0.0,1,0.0,4.166666666666667
